player_id,artist,song_split,album_split_0,album_split_1,album_split_2,midi_filepath
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Alone At Montreux (Live)/After Hours - Live.mid
19,Hank Jones,train,train,test,train,"midi_brad/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/The Very Thought Of You - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mid"
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Let Yourself Go (Live at Jordan Hall)/ Departed - Live.mid
5,Barry Harris,val,train,train,train,"midi_brad/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Parker's Mood - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mid"
27,Ray Bryant,train,val,train,val,midi_brad/live/Ray Bryant/Somewhere in France/Con Alma.mid
7,Brad Mehldau,train,test,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/Resignation - Live.mid
26,Oscar Peterson,train,train,train,train,midi_brad/live/Oscar Peterson/Solo/Yesterdays - Live.mid
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/I Can't Get Started.mid
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. V - Salle Pleyel, Paris - Live.mid"
12,Dick Hyman,val,train,train,train,midi_brad/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/All The Things You Are.mid
21,Jessica Williams,train,val,test,test,"midi_brad/live/Jessica Williams/The Maybeck Recital Series, Vol. 21/Blue Tuesday - Live At Maybeck Recital Hall, Berkeley, CA  February 16, 1992.mid"
7,Brad Mehldau,test,val,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/It's All Right With Me - Live.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/Live in Tokyo/Paranoid Android.mid
12,Dick Hyman,val,train,train,train,"midi_brad/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/The Folks Who Live On The Hill - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.mid"
16,Fred Hersch,train,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Embraceable You - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
12,Dick Hyman,test,train,train,train,"midi_brad/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/The Purple Rose of Cairo -  Carousel Memories.mid"
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Let Yourself Go (Live at Jordan Hall)/Black Is the Color  Theme from 'Spartacus' - Live.mid
28,Roland Hanna,train,val,val,val,"midi_brad/live/Roland Hanna/The Maybeck Recital Series, Vol. 32/How Long Has This Been Going On - Live At Maybeck Recital Hall, Berkeley, CA  August 15, 1993.mid"
7,Brad Mehldau,test,val,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/Dat Dere - Live.mid
22,Joanne Brackeen,train,train,test,val,"midi_brad/live/Joanne Brackeen/The Maybeck Recital Series, Vol. 1/It Could Happen To You.mid"
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Inimitable (Live)/Lullaby Petite.mid
24,Keith Jarrett,train,val,train,train,midi_brad/live/Keith Jarrett/Budapest Concert (Live)/Part VIII - Live.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Teardrop - Live.mid
5,Barry Harris,train,train,train,train,"midi_brad/live/Barry Harris/The Maybeck Recital Series, Vol. 12/It Could Happen To You - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mid"
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/I'm Old Fashioned - Live.mid
12,Dick Hyman,val,train,train,train,"midi_brad/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/The Jazz Singer -  Blues Skies.mid"
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. IV - Royal Festival Hall, London - Live.mid"
27,Ray Bryant,test,train,train,train,midi_brad/live/Ray Bryant/Inimitable (Live)/Little Susie.mid
9,Chick Corea,train,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/’Round Midnight.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Jigsaw Falling into Place - Live.mid
16,Fred Hersch,val,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Sarabande - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
23,John Hicks,train,train,train,val,"midi_brad/live/John Hicks/The Maybeck Recital Series, Vol. 7/Blue In Green - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.mid"
12,Dick Hyman,test,train,train,train,midi_brad/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Pilgrim's Chorus.mid
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Gulf Coast Blues.mid
16,Fred Hersch,test,train,train,train,midi_brad/live/Fred Hersch/Alone at the Vanguard/Lee's Dream (Dedicated to Lee Konitz).mid
27,Ray Bryant,val,train,train,train,midi_brad/live/Ray Bryant/Alone At Montreux (Live)/Blues 2 - Live.mid
12,Dick Hyman,val,train,test,train,midi_brad/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Skylark.mid
27,Ray Bryant,test,train,train,train,midi_brad/live/Ray Bryant/Inimitable (Live)/Moanin'.mid
10,Dave McKenna,test,train,train,test,"midi_brad/live/Dave McKenna/The Maybeck Recital Series, Vol. 2/Knowledge Medley, Part 2 - Live At Maybeck Recital Hall, Berkeley, CA  November 1989.mid"
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/In the Back Room (Live)/Little Girl (Live).mid
7,Brad Mehldau,train,val,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/Secret Love - Live.mid
26,Oscar Peterson,train,train,train,train,midi_brad/live/Oscar Peterson/Solo/Hogtown Blues - Live.mid
5,Barry Harris,train,train,train,train,"midi_brad/live/Barry Harris/The Maybeck Recital Series, Vol. 12/I'll Keep Loving You - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mid"
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/God Only Knows - Live.mid
16,Fred Hersch,train,train,train,test,midi_brad/live/Fred Hersch/In Amsterdam -  Live at the Bimhuis/The Peacocks.mid
9,Chick Corea,test,train,train,train,midi_brad/live/Chick Corea/Plays/Yesterdays - Live in Paris  2018.mid
16,Fred Hersch,train,train,train,test,midi_brad/live/Fred Hersch/In Amsterdam -  Live at the Bimhuis/O Grande Amor.mid
12,Dick Hyman,train,train,train,test,midi_brad/live/Dick Hyman/House Of Pianos/Beat the Clock Theme.mid
9,Chick Corea,test,train,train,train,midi_brad/live/Chick Corea/Plays/Children's Song No. 3 - Live in Paris  2018.mid
26,Oscar Peterson,train,train,train,train,midi_brad/live/Oscar Peterson/Solo/Mirage - Live.mid
16,Fred Hersch,train,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Everything I Love - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
9,Chick Corea,train,train,val,train,midi_brad/live/Chick Corea/Solo Piano -  Standards/It Could Happen To You - Live.mid
9,Chick Corea,train,train,train,train,midi_brad/live/Chick Corea/Plays/Waltz For Debby - Live in Berlin  2018.mid
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Carolina Balmoral.mid
24,Keith Jarrett,train,train,train,train,midi_brad/live/Keith Jarrett/Sun Bear Concerts/Encore From Tokyo.mid
19,Hank Jones,train,train,test,train,"midi_brad/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/Six & Four - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mid"
25,Kenny Barron,train,train,train,train,"midi_brad/live/Kenny Barron/Live At Maybeck Recital Hall, Volume 10/Well You Needn't - Live At Maybeck Recital Hall, Berkeley, CA  December 3, 1990.mid"
1,Alan Broadbent,train,test,train,val,"midi_brad/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/I Hear A Rhapsody - Live At Maybeck Recital Hall  Berkeley, CA.mid"
9,Chick Corea,train,test,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Portrait 2 – Krakow.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/And I Love Her - Live.mid
19,Hank Jones,train,train,val,train,"midi_brad/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/What Is This Thing Called Love - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mid"
1,Alan Broadbent,train,val,train,test,"midi_brad/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Strollin' - Live At Maybeck Recital Hall  Berkeley, CA.mid"
22,Joanne Brackeen,train,train,val,val,"midi_brad/live/Joanne Brackeen/The Maybeck Recital Series, Vol. 1/Dr. Chu Chow.mid"
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/Live in Tokyo/Intro.mid
7,Brad Mehldau,train,test,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/Lilac Wine - Live.mid
9,Chick Corea,val,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Improv 1  How Deep Is The Ocean.mid
3,Andy Laverne,train,train,val,test,"midi_brad/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Star Eyes - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.mid"
7,Brad Mehldau,test,train,train,train,"midi_brad/live/Brad Mehldau/10 Years Solo Live/Brahms -  Intermezzo in E minor, Op. 119 -  No. 2 - Live.mid"
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Solo/Both Sides Now.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Lost Chords - Live.mid
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Alone at the Vanguard/Echoes.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Alone At Montreux (Live)/Liebstraum Boogie - Live.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Meditation I - Lord Watch Over Me - Live.mid
12,Dick Hyman,val,train,val,train,midi_brad/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Shine.mid
16,Fred Hersch,train,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/If I Loved You - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
9,Chick Corea,train,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Portrait 2 – Vilnius.mid
23,John Hicks,train,val,train,train,"midi_brad/live/John Hicks/I Remember You (Recorded Live in Concert, 2006)/I Remember You - Recorded Live in Concert, 2006.mid"
8,Cedar Walton,train,train,train,train,"midi_brad/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/I'm Old Fashioned - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mid"
25,Kenny Barron,train,train,train,train,"midi_brad/live/Kenny Barron/Live At Maybeck Recital Hall, Volume 10/I'm Getting Sentimental Over You - Live At Maybeck Recital Hall, Berkeley, CA  December 3, 1990.mid"
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/Honeysuckle Rose.mid
23,John Hicks,train,val,train,train,"midi_brad/live/John Hicks/I Remember You (Recorded Live in Concert, 2006)/Nutty - Recorded Live in Concert, 2006.mid"
24,Keith Jarrett,test,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. III - Royal Festival Hall, London - Live.mid"
21,Jessica Williams,val,test,test,test,"midi_brad/live/Jessica Williams/The Maybeck Recital Series, Vol. 21/The Nearness Of You - Live At Maybeck Recital Hall, Berkeley, CA  February 16, 1992.mid"
9,Chick Corea,train,test,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Children’s Song 1.mid
9,Chick Corea,train,train,train,train,midi_brad/live/Chick Corea/Plays/Someone To Watch Over Me - Live in Clearwater  2018.mid
12,Dick Hyman,train,train,val,train,midi_brad/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/There Will Never Be Another You.mid
27,Ray Bryant,val,val,train,val,midi_brad/live/Ray Bryant/Somewhere in France/Take the 'a' Train.mid
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Let Yourself Go (Live at Jordan Hall)/Let Yourself Go - Live.mid
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/Blackbird.mid
7,Brad Mehldau,train,train,train,train,"midi_brad/live/Brad Mehldau/10 Years Solo Live/Brahms -  Intermezzo in B-flat major, Op. 76 -  No. 4 - Live.mid"
3,Andy Laverne,test,train,val,val,"midi_brad/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Sweet And Lovely - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.mid"
12,Dick Hyman,val,train,train,train,"midi_brad/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/Where Or When - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.mid"
23,John Hicks,train,train,train,val,"midi_brad/live/John Hicks/The Maybeck Recital Series, Vol. 7/Blues For Maybeck Recital Hall - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.mid"
27,Ray Bryant,val,val,train,test,midi_brad/live/Ray Bryant/Somewhere in France/If I Can Just Make It Into Heaven.mid
17,George Cables,val,train,test,train,"midi_brad/live/George Cables/The Maybeck Recital Series, Vol. 35/Over The Rainbow - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.mid"
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Inimitable (Live)/Gotta Travel On.mid
5,Barry Harris,val,train,train,train,"midi_brad/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Would You Like To Take A Walk - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mid"
16,Fred Hersch,train,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Haunted Heart - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
12,Dick Hyman,train,train,train,train,"midi_brad/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Froggie Moore -  Frog-I-More Rag.mid"
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. III - Salle Pleyel, Paris - Live.mid"
9,Chick Corea,train,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Portrait 1 – Casablanca.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/In the Back Room (Live)/Keepin' out of Mischief Now (Live).mid
22,Joanne Brackeen,train,train,val,test,"midi_brad/live/Joanne Brackeen/The Maybeck Recital Series, Vol. 1/Yesterdays.mid"
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/How High the Moon.mid
28,Roland Hanna,train,test,test,test,"midi_brad/live/Roland Hanna/The Maybeck Recital Series, Vol. 32/This Can't Be Love - Live.mid"
3,Andy Laverne,train,train,val,test,"midi_brad/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/My Melancholy Baby - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.mid"
27,Ray Bryant,train,test,train,val,midi_brad/live/Ray Bryant/Somewhere in France/Blues in GWillow Weep for Me.mid
16,Fred Hersch,test,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Body And Soul - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
16,Fred Hersch,train,train,train,val,midi_brad/live/Fred Hersch/In Amsterdam -  Live at the Bimhuis/The Nearness of You.mid
23,John Hicks,test,val,train,train,"midi_brad/live/John Hicks/I Remember You (Recorded Live in Concert, 2006)/Solar - Recorded Live in Concert, 2006.mid"
24,Keith Jarrett,val,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. I - Royal Festival Hall, London - Live.mid"
8,Cedar Walton,train,train,train,train,"midi_brad/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/The Maybeck Blues - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mid"
12,Dick Hyman,test,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/Christopher Columbus.mid
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. VI - Salle Pleyel, Paris - Live.mid"
1,Alan Broadbent,val,val,train,test,"midi_brad/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Don't Ask Why - Live At Maybeck Recital Hall  Berkeley, CA.mid"
12,Dick Hyman,train,train,train,train,"midi_brad/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/In The Still Of The Night - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.mid"
12,Dick Hyman,train,train,train,train,"midi_brad/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/What is this thing called love -  What Is This Thing Called Love.mid"
24,Keith Jarrett,val,test,train,train,midi_brad/live/Keith Jarrett/Budapest Concert (Live)/Part VII - Live.mid
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/Undecided.mid
9,Chick Corea,train,test,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Children’s Song 3.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Alone At Montreux (Live)/Gotta Travel On - Live.mid
28,Roland Hanna,train,test,val,test,"midi_brad/live/Roland Hanna/The Maybeck Recital Series, Vol. 32/Gershwin Medley.mid"
7,Brad Mehldau,train,val,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/Goodbye Storyteller - for Fred Myrow.mid
10,Dave McKenna,train,train,train,test,"midi_brad/live/Dave McKenna/The Maybeck Recital Series, Vol. 2/Limehouse Blues - Live At Maybeck Recital Hall, Berkeley, CA  November 1989.mid"
8,Cedar Walton,val,train,train,train,"midi_brad/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/Darn That Dream - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mid"
8,Cedar Walton,test,train,train,train,"midi_brad/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/Just One Of Those Things - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mid"
22,Joanne Brackeen,train,train,test,test,"midi_brad/live/Joanne Brackeen/The Maybeck Recital Series, Vol. 1/Calling Carl.mid"
12,Dick Hyman,train,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/Ocean Langour.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Alone At Montreux (Live)/Slow Freight - Live.mid
12,Dick Hyman,test,train,test,train,midi_brad/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Here's That Rainy da Again.mid
12,Dick Hyman,train,train,train,train,"midi_brad/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Shadowland.mid"
14,Ellis Marsalis,train,test,test,train,midi_brad/live/Ellis Marsalis/Piano In E -  Solo Piano/Hallucinations.mid
21,Jessica Williams,train,val,test,test,"midi_brad/live/Jessica Williams/The Maybeck Recital Series, Vol. 21/I Remember Bill - Live At Maybeck Recital Hall, Berkeley, CA  February 16, 1992.mid"
16,Fred Hersch,test,train,train,val,midi_brad/live/Fred Hersch/In Amsterdam -  Live at the Bimhuis/Don't Blame Me.mid
19,Hank Jones,train,train,test,train,"midi_brad/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/It's The Talk Of The Town - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mid"
12,Dick Hyman,train,train,train,train,"midi_brad/live/Dick Hyman/Music Of 1937 -  Maybeck Recital Hall Series (Vol. 3)/My Funny Valentine - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990.mid"
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. II - Salle Pleyel, Paris - Live.mid"
9,Chick Corea,train,train,test,train,midi_brad/live/Chick Corea/Solo Piano -  Standards/But Beautiful - Live.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Knives Out - Live.mid
27,Ray Bryant,train,test,train,test,midi_brad/live/Ray Bryant/Somewhere in France/Jungle Town Jubilee.mid
10,Dave McKenna,train,train,train,test,"midi_brad/live/Dave McKenna/The Maybeck Recital Series, Vol. 2/'C' Jam Blues - Live At Maybeck Recital Hall, Berkeley, CA  November 1989.mid"
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Let Yourself Go (Live at Jordan Hall)/Moon and Sand - Live.mid
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. II - Royal Festival Hall, London - Live.mid"
3,Andy Laverne,train,train,val,test,"midi_brad/live/Andy Laverne/The Maybeck Recital Series, Vol. 28/Yesterdays - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993.mid"
26,Oscar Peterson,train,train,train,train,midi_brad/live/Oscar Peterson/Solo/Body And Soul - Live.mid
12,Dick Hyman,train,train,val,train,midi_brad/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Yesterdays.mid
12,Dick Hyman,train,train,train,val,midi_brad/live/Dick Hyman/House Of Pianos/Take the a Train.mid
24,Keith Jarrett,test,train,train,train,"midi_brad/live/Keith Jarrett/Sun Bear Concerts/Osaka, November 8, 1976 (Part 1).mid"
9,Chick Corea,train,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Bagatelle 2.mid
12,Dick Hyman,train,train,train,train,"midi_brad/live/Dick Hyman/Hyman, Dick -  Live from Toronto's Cafe des Copains/Snowy Morning Blues.mid"
27,Ray Bryant,test,train,train,train,midi_brad/live/Ray Bryant/In the Back Room (Live)/Lullaby (Live).mid
10,Dave McKenna,train,train,train,val,"midi_brad/live/Dave McKenna/The Maybeck Recital Series, Vol. 2/Exactly Like You - Live At Maybeck Recital Hall, Berkeley, CA  November 1989.mid"
12,Dick Hyman,train,train,val,train,midi_brad/live/Dick Hyman/There Will Never Be Another You (Piano Solo) [Live]/Sobbin' Blues.mid
23,John Hicks,train,train,train,test,"midi_brad/live/John Hicks/The Maybeck Recital Series, Vol. 7/Straighten Up And Fly Right - Live At Maybeck Recital Hall, Berkeley, CA  August 1990.mid"
7,Brad Mehldau,test,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Hey You - Live.mid
24,Keith Jarrett,train,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. IX - Royal Festival Hall, London - Live.mid"
12,Dick Hyman,val,train,train,train,midi_brad/live/Dick Hyman/Solo At The Sacramento Jazz Festivals 1983-1988/Jingles.mid
8,Cedar Walton,train,train,train,train,"midi_brad/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/The Meaning Of The Blues - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mid"
21,Jessica Williams,train,val,val,test,"midi_brad/live/Jessica Williams/The Maybeck Recital Series, Vol. 21/I'm Getting Sentimental Over You - Live At Maybeck Recital Hall, Berkeley, CA  February 16, 1992.mid"
8,Cedar Walton,train,train,train,train,"midi_brad/live/Cedar Walton/The Maybeck Recital Series, Vol. 25/Stella By Starlight - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992.mid"
19,Hank Jones,test,train,test,train,"midi_brad/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/A Child Is Born - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mid"
12,Dick Hyman,train,train,train,val,midi_brad/live/Dick Hyman/House Of Pianos/Ugly Beauty.mid
17,George Cables,test,train,test,train,"midi_brad/live/George Cables/The Maybeck Recital Series, Vol. 35/Someone To Watch Over Me - Live At Maybeck Recital Hall, Berkeley, CA  January 9, 1994.mid"
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/In the Back Room (Live)/St. Louis Blues (Live).mid
12,Dick Hyman,test,train,train,train,midi_brad/live/Dick Hyman/In Concert at the Old Mill Inn/Have A Heart.mid
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Solo/Pastorale.mid
9,Chick Corea,train,train,test,train,midi_brad/live/Chick Corea/Solo Piano -  Standards/Oblivion - Live.mid
11,Denny Zeitlin,train,train,train,train,"midi_brad/live/Denny Zeitlin/The Maybeck Recital Series, Vol. 27/And Then I Wondered If You Knew - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992.mid"
9,Chick Corea,train,val,train,train,"midi_brad/live/Chick Corea/Solo Piano -  Portraits/Portrait 4 – Easton, Maryland.mid"
27,Ray Bryant,test,val,train,test,midi_brad/live/Ray Bryant/Somewhere in France/In The Back Room.mid
16,Fred Hersch,train,train,train,train,midi_brad/live/Fred Hersch/Solo/The Song Is You.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/In the Back Room (Live)/Easy to Love (Live).mid
24,Keith Jarrett,val,train,train,train,"midi_brad/live/Keith Jarrett/Paris  London (Testament)/Pt. XI - Royal Festival Hall, London - Live.mid"
9,Chick Corea,train,train,train,train,"midi_brad/live/Chick Corea/Plays/Scarlatti -  Sonata in D minor K9, L413 Allegro - Live in Paris  2018.mid"
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/This Here - Live.mid
16,Fred Hersch,train,train,train,train,"midi_brad/live/Fred Hersch/The Maybeck Recital Series, Vol. 31/Heartsong - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993.mid"
11,Denny Zeitlin,val,train,train,train,"midi_brad/live/Denny Zeitlin/The Maybeck Recital Series, Vol. 27/My Man's Gone Now.mid"
7,Brad Mehldau,train,test,train,train,midi_brad/live/Brad Mehldau/Live in Marciac/Trailer Park Ghost - Live.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/Inimitable (Live)/Georgia on My Mind.mid
14,Ellis Marsalis,train,val,test,train,midi_brad/live/Ellis Marsalis/Piano In E -  Solo Piano/Jitterbug Waltz.mid
9,Chick Corea,train,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Portrait 1 – Krakow.mid
9,Chick Corea,train,val,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Dusk In Sandi.mid
7,Brad Mehldau,train,train,train,train,midi_brad/live/Brad Mehldau/10 Years Solo Live/Countdown - Live.mid
27,Ray Bryant,train,train,train,train,midi_brad/live/Ray Bryant/In the Back Room (Live)/Ain't Misbehavin' (Live).mid
1,Alan Broadbent,train,test,train,test,"midi_brad/live/Alan Broadbent/The Maybeck Recital Series, Vol. 14/Mendocino Night - Live At Maybeck Recital Hall  Berkeley, CA.mid"
9,Chick Corea,train,train,train,train,"midi_brad/live/Chick Corea/Plays/Mozart -  Piano Sonata in F, KV332 (2nd Part - Adagio) - Live in Clearwater  2018.mid"
5,Barry Harris,train,train,train,train,"midi_brad/live/Barry Harris/The Maybeck Recital Series, Vol. 12/Gone Again - Live At Maybeck Recital Hall, Berkeley, CA  March 12, 1990.mid"
19,Hank Jones,train,train,test,train,"midi_brad/live/Hank Jones/Live At Maybeck Recital Hall, Vol. 16/'Round Midnight - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991.mid"
9,Chick Corea,train,test,train,train,midi_brad/live/Chick Corea/Solo Piano -  Portraits/Oblivion.mid
